ticker,entry_date,exit_date,holding_days,pnl_pct,pnl_dollars,R,MaxFavorableR,MaxAdverseR,regime
ETH,2020-08-16,2020-08-19,3,-0.00464942796083592,-464.942796083592,-0.93,0.0,-0.93,BULL
COTI,2020-08-19,2020-08-22,3,-0.01288188407073862,-1288.188407073862,-2.58,0.44,-3.28,BULL
FIL,2020-08-13,2020-08-22,9,0.0007751681782120919,77.51681782120919,0.16,0.16,-1.53,BULL
RUNE,2020-08-19,2020-08-22,3,0.005885099811366119,588.5099811366118,1.18,2.2,-0.25,BULL
ATOM,2020-08-22,2020-08-25,3,0.01848131422435889,1848.1314224358891,3.7,3.84,0.0,BULL
FET,2020-08-19,2020-08-25,6,-0.010148956890250489,-1014.8956890250489,-2.03,0.2,-3.41,BULL
TRX,2020-08-22,2020-08-25,3,-0.005223193100961754,-522.3193100961754,-1.04,0.0,-1.04,BULL
GAS,2020-08-22,2020-08-28,6,-0.00021122241684835277,-21.122241684835277,-0.04,0.0,-0.66,BULL
LINK,2020-08-16,2020-08-28,12,-0.016408306007000578,-1640.8306007000579,-3.28,0.0,-4.71,BULL
STORJ,2020-08-25,2020-08-28,3,0.02943833387660682,2943.833387660682,5.89,5.89,0.0,BULL
ZEN,2020-08-16,2020-08-28,12,-0.012122347612986277,-1212.2347612986277,-2.42,0.02,-2.46,BULL
FET,2020-08-28,2020-08-31,3,0.0035036498568508075,350.36498568508074,0.7,1.71,0.0,BULL
FIL,2020-08-25,2020-08-31,6,0.0033689822580498722,336.89822580498725,0.67,1.45,-0.54,BULL
LPT,2020-08-28,2020-08-31,3,0.005472442622588099,547.24426225881,1.09,1.42,-0.3,BULL
VTHO,2020-08-28,2020-08-31,3,0.001499586088695951,149.9586088695951,0.3,0.3,-0.23,BULL
ADA,2020-08-28,2020-09-03,6,-0.007805124859218443,-780.5124859218442,-1.56,1.64,-1.56,BULL
BTC,2020-08-22,2020-09-03,12,-0.008146666553355445,-814.6666553355445,-1.63,0.3,-1.63,BULL
ETC,2020-08-25,2020-09-03,9,-0.00878838276273757,-878.8382762737571,-1.76,0.52,-1.76,BULL
LINK,2020-08-31,2020-09-03,3,-0.021500690598341355,-2150.0690598341357,-4.3,0.42,-4.3,BULL
BCH,2020-08-22,2020-09-06,15,-0.015983481898504424,-1598.3481898504424,-3.2,0.26,-3.97,BULL
BNB,2020-08-22,2020-09-06,15,0.002480192429566942,248.0192429566942,0.5,1.3,-1.57,BULL
DASH,2020-08-22,2020-09-06,15,-0.015255766241114764,-1525.5766241114763,-3.05,0.11,-3.48,BULL
DUSK,2020-09-03,2020-09-06,3,-0.0005535284692653238,-55.35284692653238,-0.11,0.37,-1.43,BULL
FIL,2020-09-03,2020-09-06,3,-0.003720337980105916,-372.03379801059157,-0.74,0.0,-0.91,BULL
LTC,2020-07-26,2020-09-06,42,0.0001006843799113466,10.06843799113466,0.02,4.32,-0.11,BULL
UNI,2020-08-13,2020-09-06,24,-0.00549257547780117,-549.257547780117,-1.1,37.7,-3.2,BULL
VTHO,2020-09-03,2020-09-06,3,0.002185759812140957,218.57598121409572,0.44,1.12,0.0,BULL
ETC,2020-09-06,2020-09-09,3,-0.001300147878413463,-130.0147878413463,-0.26,0.0,-0.26,BULL
RUNE,2020-09-06,2020-09-09,3,-0.004690077948421712,-469.00779484217117,-0.94,0.0,-1.59,BULL
TRX,2020-09-06,2020-09-09,3,0.005274373347155581,527.4373347155581,1.05,1.45,0.0,BULL
XRP,2020-09-06,2020-09-09,3,-0.00028503972696807055,-28.503972696807054,-0.06,0.07,-0.2,BULL
ZEC,2020-08-13,2020-09-09,27,-0.05339440354636971,-5339.440354636971,-10.68,0.0,-12.97,BULL
BTC,2020-09-06,2020-09-12,6,0.001058590565455225,105.8590565455225,0.21,0.21,-0.2,BULL
CHZ,2020-09-06,2020-09-12,6,0.010172582783357358,1017.2582783357358,2.03,2.03,0.0,BULL
COTI,2020-09-06,2020-09-12,6,0.00568017471678817,568.0174716788171,1.14,1.32,0.0,BULL
GAS,2020-08-31,2020-09-12,12,-0.010106788073685731,-1010.6788073685732,-2.02,0.0,-4.34,BULL
SNX,2020-08-19,2020-09-12,24,0.0004624299898651472,46.24299898651472,0.09,3.51,-6.58,BULL
STORJ,2020-09-09,2020-09-12,3,0.008424698095548697,842.4698095548697,1.68,1.68,0.0,BULL
VET,2020-09-09,2020-09-12,3,0.002764805153795057,276.4805153795057,0.55,0.55,0.0,BULL
DASH,2020-09-12,2020-09-15,3,-0.004784418833036063,-478.44188330360635,-0.96,0.0,-0.96,BULL
DUSK,2020-09-09,2020-09-15,6,-0.006804387577877517,-680.4387577877517,-1.36,1.34,-1.36,BULL
ETC,2020-09-12,2020-09-15,3,-0.0005649152122450999,-56.49152122450999,-0.11,0.0,-0.43,BULL
HBAR,2020-09-12,2020-09-15,3,-0.0046060022156706616,-460.60022156706617,-0.92,0.0,-0.92,BULL
LPT,2020-09-03,2020-09-15,12,0.05378239149647278,5378.239149647278,10.76,10.76,-0.3,BULL
UNI,2020-09-12,2020-09-15,3,-0.002221152730249583,-222.11527302495833,-0.44,0.39,-0.44,BULL
VTHO,2020-09-12,2020-09-15,3,-0.00737296193690196,-737.296193690196,-1.47,0.0,-1.47,BULL
ETH,2020-08-22,2020-09-18,27,-0.0016888229378007771,-168.8822937800777,-0.34,2.14,-1.91,BULL
LINK,2020-09-06,2020-09-18,12,-0.020257693508641567,-2025.7693508641566,-4.05,0.0,-4.05,BULL
ZEN,2020-08-31,2020-09-18,18,-0.022085508233554478,-2208.550823355448,-4.42,0.51,-4.76,BULL
ATOM,2020-08-31,2020-09-21,21,-0.03259087496996344,-3259.0874969963443,-6.52,0.05,-6.52,BULL
COTI,2020-09-15,2020-09-21,6,-0.018482581547865525,-1848.2581547865525,-3.7,0.42,-3.7,BULL
STORJ,2020-09-15,2020-09-21,6,-0.022244903636432,-2224.4903636432,-4.45,0.0,-4.45,BULL
BNB,2020-09-09,2020-09-24,15,0.00020388269597419045,20.388269597419047,0.04,2.88,-0.85,BULL
FIL,2020-09-12,2020-09-24,12,-0.006581727013006539,-658.1727013006539,-1.32,0.41,-2.04,BULL
GAS,2020-09-21,2020-09-24,3,0.002913174287900111,291.3174287900111,0.58,0.58,-0.1,BULL
LTC,2020-09-21,2020-09-24,3,0.0022145624124996475,221.45624124996476,0.44,0.44,-0.09,BULL
SNX,2020-09-15,2020-09-24,9,-0.0022108042702916678,-221.08042702916677,-0.44,1.13,-3.79,BULL
VTHO,2020-09-18,2020-09-24,6,-0.010326614247366679,-1032.6614247366679,-2.07,0.0,-3.06,BULL
ADA,2020-09-24,2020-09-27,3,0.012017134496101655,1201.7134496101655,2.4,2.4,0.0,BULL
BTC,2020-09-21,2020-09-27,6,0.0019118062788989463,191.18062788989462,0.38,0.38,-0.27,BULL
COTI,2020-09-24,2020-09-27,3,0.0014969603380994253,149.69603380994252,0.3,0.79,0.0,BULL
DUSK,2020-09-21,2020-09-27,6,-0.0007105417113674041,-71.05417113674041,-0.14,0.57,-1.4,BULL
HBAR,2020-09-24,2020-09-27,3,-0.0007355176448723541,-73.5517644872354,-0.15,0.23,-0.15,BULL
RUNE,2020-09-15,2020-09-27,12,0.008259769898785354,825.9769898785354,1.65,1.65,-10.91,BULL
STORJ,2020-09-24,2020-09-27,3,0.012661998667019812,1266.1998667019811,2.53,2.96,0.0,BULL
TRX,2020-09-12,2020-09-27,15,-0.013571011356698377,-1357.1011356698377,-2.71,0.0,-3.59,BULL
UNI,2020-09-21,2020-09-27,6,-0.05611166519532401,-5611.166519532401,-11.22,0.79,-11.22,BULL
BCH,2020-09-24,2020-09-30,6,0.003209979127254667,320.9979127254667,0.64,0.69,0.0,BULL
FET,2020-09-09,2020-09-30,21,-0.007877971383719425,-787.7971383719425,-1.58,1.54,-6.4,BULL
ZEC,2020-09-24,2020-09-30,6,0.011088245483407496,1108.8245483407497,2.22,2.22,-0.05,BULL
DASH,2020-09-30,2020-10-03,3,-0.002729195457389709,-272.9195457389709,-0.55,0.0,-0.55,BULL
FIL,2020-09-30,2020-10-03,3,-0.0066346446563249565,-663.4644656324956,-1.33,0.0,-1.33,BULL
LINK,2020-09-21,2020-10-03,12,0.005075439628186941,507.5439628186941,1.02,3.48,-2.17,BULL
LTC,2020-09-30,2020-10-03,3,-0.0011869477667041798,-118.69477667041798,-0.24,0.0,-0.44,BULL
STORJ,2020-09-30,2020-10-03,3,-0.005827364934141526,-582.7364934141526,-1.17,0.0,-1.17,BULL
BCH,2020-10-03,2020-10-06,3,0.00034237838307824204,34.237838307824205,0.07,0.19,0.0,BULL
COTI,2020-09-30,2020-10-06,6,-0.01316360983506459,-1316.360983506459,-2.63,0.0,-2.63,BULL
UNI,2020-09-30,2020-10-06,6,-0.01293551184070127,-1293.551184070127,-2.59,0.0,-3.69,BULL
ZEC,2020-10-03,2020-10-06,3,0.0007057254630316277,70.57254630316277,0.14,1.25,0.0,BULL
BTC,2020-10-06,2020-10-09,3,0.00244621552884543,244.621552884543,0.49,0.49,0.0,BULL
DASH,2020-10-06,2020-10-09,3,0.0016406353152696208,164.0635315269621,0.33,0.33,0.0,BULL
ETH,2020-09-21,2020-10-09,18,0.004086490277824638,408.6490277824638,0.82,0.82,-0.76,BULL
LTC,2020-10-06,2020-10-09,3,0.0028744909280865997,287.44909280866,0.57,0.57,0.0,BULL
RUNE,2020-09-30,2020-10-09,9,-0.000261977932290041,-26.1977932290041,-0.05,0.0,-3.6,BULL
ATOM,2020-09-27,2020-10-12,15,0.027554420189116344,2755.4420189116345,5.51,5.88,-0.01,BULL
BNB,2020-10-03,2020-10-12,9,0.006417545970271126,641.7545970271126,1.28,1.28,-0.27,BULL
COTI,2020-10-09,2020-10-12,3,0.0017944196249912352,179.44196249912352,0.36,1.47,-0.24,BULL
DUSK,2020-09-30,2020-10-12,12,0.008138499882822756,813.8499882822756,1.63,1.63,-2.42,BULL
FET,2020-10-03,2020-10-12,9,0.004040367869503823,404.0367869503823,0.81,0.81,-1.93,BULL
HBAR,2020-10-09,2020-10-12,3,-0.0004751947267491747,-47.519472674917466,-0.1,0.0,-0.14,BULL
TRX,2020-09-30,2020-10-12,12,0.0024604674817277168,246.0467481727717,0.49,0.5,-0.29,BULL
VET,2020-10-09,2020-10-12,3,-0.0004139847266821311,-41.39847266821311,-0.08,0.0,-0.09,BULL
VTHO,2020-10-09,2020-10-12,3,-0.0023175367244298306,-231.75367244298306,-0.46,0.0,-0.72,BULL
STORJ,2020-10-12,2020-10-15,3,-0.021874926146661332,-2187.4926146661332,-4.37,0.03,-4.37,BULL
UNI,2020-10-09,2020-10-15,6,0.07437762481872824,7437.7624818728245,14.88,14.88,0.0,BULL
BNB,2020-10-15,2020-10-18,3,-0.002153229211578173,-215.3229211578173,-0.43,0.0,-0.89,BULL
GAS,2020-09-30,2020-10-21,21,-0.004923878455823299,-492.3878455823299,-0.98,0.12,-1.51,BULL
RUNE,2020-10-18,2020-10-21,3,-0.010403101348199311,-1040.3101348199311,-2.08,0.0,-2.62,BULL
TRX,2020-10-15,2020-10-21,6,0.0006647060403906137,66.47060403906137,0.13,0.13,-0.58,BULL
VET,2020-10-15,2020-10-21,6,0.0034729058253308237,347.2905825330824,0.69,1.15,-0.63,BULL
COTI,2020-10-18,2020-10-24,6,0.0028094819094044397,280.94819094044396,0.56,0.56,-2.05,BULL
ETC,2020-10-21,2020-10-24,3,0.0018011971041178875,180.11971041178876,0.36,0.57,0.0,BULL
LPT,2020-09-18,2020-10-24,36,-0.03697750130861174,-3697.7501308611745,-7.4,6.86,-7.4,BULL
LTC,2020-10-21,2020-10-24,3,0.006516966382527213,651.6966382527213,1.3,1.3,0.0,BULL
XRP,2020-10-18,2020-10-24,6,0.0035034591088724545,350.34591088724545,0.7,0.72,0.0,BULL
BCH,2020-10-24,2020-10-27,3,-0.002893694716390084,-289.3694716390084,-0.58,0.0,-0.85,BULL
BNB,2020-10-21,2020-10-30,9,-0.0029038853709279695,-290.3885370927969,-0.58,0.81,-0.58,BULL
DUSK,2020-10-18,2020-10-30,12,0.011881769102683803,1188.1769102683802,2.38,2.38,-1.04,BULL
FET,2020-10-18,2020-10-30,12,-0.004686842203923193,-468.6842203923193,-0.94,1.67,-0.97,BULL
XRP,2020-10-27,2020-10-30,3,-0.00426112306953392,-426.11230695339196,-0.85,0.0,-0.85,BULL
DASH,2020-10-30,2020-11-02,3,-0.003919463698962463,-391.9463698962463,-0.78,0.09,-0.78,BULL
LPT,2020-10-27,2020-11-02,6,-0.012703171938044707,-1270.3171938044707,-2.54,0.0,-2.54,BULL
STORJ,2020-10-21,2020-11-02,12,-0.01717211159994511,-1717.211159994511,-3.43,1.15,-3.43,BULL
VET,2020-10-30,2020-11-02,3,-9.167597591538392e-05,-9.167597591538392,-0.02,0.45,-0.23,BULL
VTHO,2020-10-30,2020-11-02,3,0.011982285509514794,1198.2285509514793,2.4,2.4,0.0,BULL
ZEN,2020-10-03,2020-11-02,30,0.002827185729832543,282.7185729832543,0.57,3.27,-0.48,BULL
COTI,2020-10-27,2020-11-05,9,-0.00646210116262372,-646.2101162623719,-1.29,0.0,-2.18,BULL
ETC,2020-11-02,2020-11-05,3,0.0015793925876060775,157.93925876060774,0.32,0.32,-0.25,BULL
LTC,2020-11-02,2020-11-05,3,0.006121666571141904,612.1666571141905,1.22,1.22,0.0,BULL
RUNE,2020-10-30,2020-11-05,6,0.00477699271214297,477.699271214297,0.96,0.96,-0.84,BULL
ZEC,2020-10-18,2020-11-05,18,-0.010513684360025189,-1051.3684360025188,-2.1,0.06,-2.93,BULL
CHZ,2020-10-24,2020-11-08,15,-0.0027693282424192207,-276.93282424192205,-0.55,0.0,-1.85,BULL
DUSK,2020-11-05,2020-11-08,3,0.0006630200792304944,66.30200792304944,0.13,0.67,-0.4,BULL
HBAR,2020-11-05,2020-11-08,3,0.0013656072834194316,136.56072834194316,0.27,0.65,0.0,BULL
TRX,2020-10-24,2020-11-08,15,-0.004922821990098628,-492.2821990098628,-0.98,0.0,-1.71,BULL
ZEN,2020-11-05,2020-11-08,3,0.009845044886409719,984.5044886409719,1.97,1.97,0.0,BULL
BCH,2020-11-02,2020-11-11,9,-1.755978918468484e-05,-1.7559789184684838,-0.0,0.59,-0.74,BULL
LINK,2020-10-06,2020-11-11,36,0.02537877275495434,2537.877275495434,5.08,5.28,0.0,BULL
LTC,2020-11-08,2020-11-11,3,-0.0017049530720578722,-170.4953072057872,-0.34,0.0,-0.63,BULL
STORJ,2020-11-05,2020-11-11,6,0.014916231991136316,1491.6231991136315,2.98,3.11,0.0,BULL
XRP,2020-11-02,2020-11-11,9,0.005284470053874851,528.4470053874851,1.06,1.16,0.0,BULL
BNB,2020-11-02,2020-11-14,12,0.00013677064231756733,13.677064231756733,0.03,0.58,-0.55,BULL
DASH,2020-11-08,2020-11-14,6,0.009046953000734362,904.6953000734362,1.81,1.94,0.0,BULL
ETH,2020-11-02,2020-11-14,12,0.013343933075479266,1334.3933075479265,2.67,3.12,0.0,BULL
RUNE,2020-11-11,2020-11-14,3,0.019475958114195842,1947.5958114195842,3.9,3.9,-1.22,BULL
ZEC,2020-11-08,2020-11-14,6,0.003431613021652942,343.1613021652942,0.69,0.92,-0.5,BULL
FET,2020-11-14,2020-11-17,3,0.010411133560867019,1041.113356086702,2.08,2.08,-0.71,BULL
ZEN,2020-11-14,2020-11-17,3,0.003973201856696777,397.3201856696777,0.79,0.79,0.0,BULL
ATOM,2020-10-18,2020-11-20,33,-0.005316280913042417,-531.6280913042417,-1.06,0.0,-3.25,BULL
GAS,2020-11-11,2020-11-20,9,-0.000896526449287403,-89.6526449287403,-0.18,0.0,-0.67,BULL
LTC,2020-11-17,2020-11-20,3,0.005396013084720936,539.6013084720936,1.08,1.08,-0.37,BULL
STORJ,2020-11-14,2020-11-20,6,-0.005675711675713069,-567.5711675713069,-1.14,0.0,-1.45,BULL
TRX,2020-11-11,2020-11-20,9,0.0035077422127039195,350.77422127039193,0.7,1.01,-0.07,BULL
VTHO,2020-11-20,2020-11-23,3,0.008813282114326405,881.3282114326405,1.76,1.76,0.0,BULL
ADA,2020-11-23,2020-11-26,3,-0.006352345210073979,-635.2345210073979,-1.27,0.97,-1.27,BULL
BTC,2020-11-08,2020-11-26,18,0.006117522343602898,611.7522343602898,1.22,2.51,-0.15,BULL
ETH,2020-11-20,2020-11-26,6,0.0012263974719100759,122.63974719100759,0.25,2.47,0.0,BULL
FIL,2020-10-12,2020-11-26,45,0.012001970249913594,1200.1970249913593,2.4,20.76,-3.79,BULL
LINK,2020-11-17,2020-11-26,9,-0.0031719656733996864,-317.1965673399686,-0.63,2.02,-0.63,BULL
SNX,2020-09-27,2020-11-26,60,-0.017835643281973654,-1783.5643281973655,-3.57,0.99,-14.0,BULL
ATOM,2020-11-23,2020-11-29,6,-0.0049296918403332075,-492.96918403332074,-0.99,0.37,-1.25,BULL
BNB,2020-11-17,2020-11-29,12,0.003285623093000239,328.5623093000239,0.66,2.06,-0.19,BULL
DASH,2020-11-23,2020-11-29,6,0.008059222610708629,805.9222610708629,1.61,2.21,-0.31,BULL
HBAR,2020-11-26,2020-11-29,3,0.0018012870733643224,180.12870733643223,0.36,0.43,0.0,BULL
TRX,2020-11-26,2020-11-29,3,0.002544517346478703,254.4517346478703,0.51,0.51,-0.01,BULL
VTHO,2020-11-26,2020-11-29,3,0.0047195595730358105,471.95595730358104,0.94,0.97,0.0,BULL
XRP,2020-11-26,2020-11-29,3,0.008284505178692024,828.4505178692024,1.66,2.06,0.0,BULL
DOGE,2020-11-29,2020-12-02,3,-0.0011859193159507566,-118.59193159507565,-0.24,0.32,-0.36,BULL
DUSK,2020-11-26,2020-12-02,6,0.006964442439055467,696.4442439055467,1.39,1.39,0.0,BULL
UNI,2020-11-05,2020-12-02,27,-0.01987857125077874,-1987.857125077874,-3.98,0.6,-10.19,BULL
BTC,2020-11-29,2020-12-05,6,0.0035544030454474646,355.4403045447465,0.71,1.04,0.0,BULL
ETH,2020-11-29,2020-12-05,6,0.002410167676718574,241.0167676718574,0.48,0.93,-0.15,BULL
RUNE,2020-11-26,2020-12-05,9,0.013988152521122389,1398.8152521122388,2.8,2.91,-0.32,BULL
ZEC,2020-11-17,2020-12-05,18,0.004967220059163257,496.7220059163257,0.99,3.38,-0.81,BULL
CHZ,2020-12-05,2020-12-08,3,-0.0016670429678763234,-166.70429678763236,-0.33,0.13,-0.33,BULL
FIL,2020-11-29,2020-12-08,9,-6.243250948012645e-05,-6.243250948012645,-0.01,0.21,-0.33,BULL
HBAR,2020-12-05,2020-12-08,3,-0.0012117340294601165,-121.17340294601165,-0.24,0.67,-0.24,BULL
ATOM,2020-12-02,2020-12-11,9,-0.009236410577815957,-923.6410577815957,-1.85,0.01,-1.98,BULL
BCH,2020-11-17,2020-12-11,24,0.0010300119966307917,103.00119966307918,0.21,3.97,-0.47,BULL
GAS,2020-12-05,2020-12-11,6,-0.010217099571608495,-1021.7099571608495,-2.04,0.0,-2.04,BULL
LPT,2020-11-08,2020-12-11,33,-0.00947190657028475,-947.190657028475,-1.89,3.5,-4.86,BULL
UNI,2020-12-05,2020-12-11,6,0.013798575757211572,1379.8575757211572,2.76,3.23,-7.38,BULL
ATOM,2020-12-14,2020-12-17,3,0.001893508041747205,189.3508041747205,0.38,0.7,0.0,BULL
BNB,2020-12-02,2020-12-17,15,-0.00023072566567505315,-23.072566567505316,-0.05,0.16,-1.26,BULL
LTC,2020-11-23,2020-12-17,24,0.007338526638520945,733.8526638520945,1.47,1.47,-2.96,BULL
XRP,2020-12-14,2020-12-17,3,0.010343058566379473,1034.3058566379473,2.07,2.07,-0.81,BULL
ZEC,2020-12-11,2020-12-17,6,0.012588573157990182,1258.8573157990181,2.52,2.52,0.0,BULL
BCH,2020-12-14,2020-12-20,6,0.013256350071604781,1325.6350071604782,2.65,2.65,0.0,BULL
COTI,2020-12-17,2020-12-20,3,0.0017367119000353398,173.67119000353398,0.35,1.84,0.0,BULL
DASH,2020-12-02,2020-12-20,18,0.002678322299657079,267.8322299657079,0.54,0.54,-1.73,BULL
ETH,2020-12-08,2020-12-20,12,0.01076130312328303,1076.130312328303,2.15,2.65,-0.25,BULL
SOL,2020-12-17,2020-12-20,3,-0.005696340816028516,-569.6340816028516,-1.14,0.19,-1.14,BULL
ZEN,2020-11-29,2020-12-20,21,-0.011266150253460911,-1126.6150253460912,-2.25,0.86,-4.86,BULL
ADA,2020-12-20,2020-12-23,3,-0.00997659819705233,-997.6598197052331,-2.0,0.0,-2.0,BULL
BNB,2020-12-20,2020-12-23,3,-0.005870403357630737,-587.0403357630737,-1.17,0.0,-1.17,BULL
ETC,2020-11-14,2020-12-23,39,0.0006193039832081623,61.93039832081623,0.12,5.68,-0.04,BULL
LINK,2020-11-29,2020-12-23,24,-0.015627634943701365,-1562.7634943701364,-3.13,0.92,-3.13,BULL
TRX,2020-12-17,2020-12-23,6,-0.012630268889748707,-1263.0268889748706,-2.53,0.22,-2.53,BULL
DOGE,2020-12-20,2020-12-26,6,-0.0020233024561975566,-202.33024561975566,-0.4,0.48,-2.89,BULL
FIL,2020-12-17,2020-12-26,9,-0.01328336802539764,-1328.336802539764,-2.66,0.0,-3.4,BULL
GAS,2020-12-14,2020-12-26,12,-0.0011499979969241134,-114.99979969241134,-0.23,1.2,-0.89,BULL
LTC,2020-12-23,2020-12-26,3,0.016466775290386152,1646.6775290386151,3.29,3.29,0.0,BULL
SOL,2020-12-23,2020-12-26,3,0.006060296771937371,606.0296771937371,1.21,2.34,0.0,BULL
UNI,2020-12-17,2020-12-26,9,0.010627667435233495,1062.7667435233495,2.13,2.13,0.0,BULL
ZEC,2020-12-20,2020-12-26,6,-0.00712168130043873,-712.168130043873,-1.42,0.0,-3.74,BULL
BCH,2020-12-26,2020-12-29,3,0.00615887259542734,615.887259542734,1.23,1.58,0.0,BULL
BTC,2020-12-08,2020-12-29,21,0.030385215553155445,3038.5215553155444,6.08,6.08,-0.22,BULL
ETC,2020-12-26,2020-12-29,3,-0.000969047555304123,-96.9047555304123,-0.19,0.2,-0.19,BULL
LINK,2020-12-26,2020-12-29,3,0.004477768836426014,447.77688364260143,0.9,1.78,0.0,BULL
VET,2020-12-26,2020-12-29,3,0.015566541372326485,1556.6541372326485,3.11,3.11,0.0,BULL
ZEN,2020-12-23,2020-12-29,6,0.019360247752017366,1936.0247752017365,3.87,4.94,0.0,BULL
BNB,2020-12-29,2021-01-01,3,-0.0016530527338330216,-165.30527338330216,-0.33,0.0,-0.5,BULL
CHZ,2020-12-20,2021-01-01,12,0.01998395507341367,1998.395507341367,4.0,8.47,0.0,BULL
FET,2020-12-26,2021-01-01,6,0.0035612339882738304,356.123398827383,0.71,0.94,0.0,BULL
RUNE,2020-12-08,2021-01-01,24,0.029574716264559493,2957.4716264559493,5.91,5.91,-0.53,BULL
STORJ,2020-12-26,2021-01-01,6,0.0005268999374450289,52.689993744502885,0.11,0.79,-0.06,BULL
BCH,2021-01-01,2021-01-04,3,0.010397165300440226,1039.7165300440226,2.08,2.47,0.0,BULL
DUSK,2020-12-29,2021-01-04,6,0.004077851428930721,407.78514289307213,0.82,0.82,-0.65,BULL
GAS,2020-12-29,2021-01-04,6,-0.0018545210677051983,-185.45210677051983,-0.37,0.27,-0.37,BULL
LINK,2021-01-01,2021-01-04,3,0.009695119907112004,969.5119907112004,1.94,2.02,0.0,BULL
SNX,2020-11-29,2021-01-04,36,0.06598401367509633,6598.401367509633,13.2,13.2,-0.59,BULL
SOL,2020-12-29,2021-01-04,6,0.02429215664560239,2429.215664560239,4.86,4.86,-1.26,BULL
DASH,2020-12-26,2021-01-07,12,-0.005174023940543074,-517.4023940543074,-1.03,0.0,-2.72,BULL
XLM,2021-01-01,2021-01-07,6,0.057654571419862286,5765.457141986229,11.53,12.54,-0.47,BULL
ZEN,2021-01-04,2021-01-07,3,0.0056701284622309184,567.0128462230919,1.13,2.44,0.0,BULL
FET,2021-01-04,2021-01-10,6,0.013404833904336928,1340.4833904336929,2.68,3.22,0.0,BULL
LPT,2021-01-04,2021-01-10,6,0.0008420798417978021,84.20798417978021,0.17,2.05,0.0,BULL
RUNE,2021-01-04,2021-01-10,6,-0.004888597799611551,-488.85977996115514,-0.98,0.01,-1.94,BULL
VET,2021-01-04,2021-01-10,6,0.006828207652003731,682.8207652003731,1.37,3.11,0.0,BULL
VTHO,2021-01-07,2021-01-10,3,-0.0013202258585919922,-132.0225858591992,-0.26,0.58,-0.61,BULL
ATOM,2020-12-20,2021-01-13,24,0.01336723678187202,1336.723678187202,2.67,3.56,-1.73,BULL
DASH,2021-01-10,2021-01-13,3,-0.00783825141512568,-783.8251415125679,-1.57,0.0,-2.52,BULL
ETC,2021-01-01,2021-01-13,12,0.019133297786539234,1913.3297786539233,3.83,5.95,0.0,BULL
FIL,2021-01-01,2021-01-13,12,-0.0018478539523273003,-184.78539523273002,-0.37,0.71,-0.78,BULL
GAS,2021-01-07,2021-01-13,6,0.003251213459048519,325.1213459048519,0.65,2.1,0.0,BULL
HBAR,2021-01-07,2021-01-13,6,0.02361201507135898,2361.2015071358983,4.72,6.89,0.0,BULL
LINK,2021-01-10,2021-01-13,3,-0.0012419848911666889,-124.19848911666888,-0.25,0.0,-1.95,BULL
XRP,2020-12-23,2021-01-13,21,0.012167741824239008,1216.7741824239008,2.43,3.9,-2.91,BULL
ZEC,2020-12-29,2021-01-13,15,0.037280811550707865,3728.0811550707867,7.46,7.46,-2.08,BULL
COTI,2021-01-10,2021-01-16,6,0.0007475831163315681,74.75831163315681,0.15,0.15,-2.6,BULL
TRX,2021-01-04,2021-01-16,12,-0.0013661364448550918,-136.61364448550918,-0.27,1.17,-0.92,BULL
BCH,2021-01-16,2021-01-19,3,0.00283854413814127,283.854413814127,0.57,0.57,-0.36,BULL
BNB,2021-01-16,2021-01-19,3,-0.0005810467894435956,-58.104678944359556,-0.12,0.73,-0.12,BULL
BTC,2021-01-16,2021-01-19,3,-0.0002387506842281863,-23.87506842281863,-0.05,0.2,-0.17,BULL
ETC,2021-01-16,2021-01-19,3,0.00037868835217496006,37.868835217496006,0.08,0.08,-0.25,BULL
ETH,2020-12-23,2021-01-19,27,0.053056437068115726,5305.643706811573,10.61,10.61,0.0,BULL
FIL,2021-01-16,2021-01-19,3,-0.00034081892277014686,-34.08189227701469,-0.07,0.87,-0.07,BULL
LINK,2021-01-16,2021-01-19,3,0.0016496679212649268,164.9667921264927,0.33,1.72,0.0,BULL
LTC,2021-01-13,2021-01-19,6,0.006737051056251063,673.7051056251063,1.35,1.35,-1.15,BULL
XRP,2021-01-16,2021-01-19,3,0.002679957068870681,267.9957068870681,0.54,0.54,-0.11,BULL
ZEC,2021-01-16,2021-01-19,3,-0.0030691762185497576,-306.9176218549758,-0.61,0.0,-0.92,BULL
ZEN,2021-01-16,2021-01-19,3,0.012952243124108701,1295.2243124108702,2.59,3.16,0.0,BULL
CHZ,2021-01-13,2021-01-22,9,-0.0034159216809887026,-341.5921680988703,-0.68,3.69,-2.07,BULL
COTI,2021-01-19,2021-01-22,3,0.005354819956884234,535.4819956884235,1.07,1.54,-0.72,BULL
DUSK,2021-01-10,2021-01-22,12,0.0039338725123054166,393.38725123054166,0.79,2.79,-2.14,BULL
FET,2021-01-16,2021-01-22,6,0.00311026840517936,311.02684051793597,0.62,1.42,-0.53,BULL
HBAR,2021-01-19,2021-01-22,3,0.023954168681297603,2395.41686812976,4.79,5.57,0.0,BULL
STORJ,2021-01-19,2021-01-22,3,-0.005643994000472967,-564.3994000472967,-1.13,0.0,-2.24,BULL
UNI,2020-12-29,2021-01-22,24,0.10464510914527056,10464.510914527056,20.93,22.07,0.0,BULL
